gameDate,result,home_or_away_t1,home_or_away_t2,xGoalsPercentage_5on5_1,team_strength_5on5_1,team_strength_5on4_1,team_strength_4on5_1,xGoalsPercentage_5on5_2,team_strength_5on5_2,team_strength_5on4_2,team_strength_4on5_2,goalie_strength_1,goalie_strength_2,forward_strength_1,defense_strength_1,forward_strength_2,defense_strength_2,xGoalsPercentage_last_3_1,xGoalsPercentage_last_5_1,xGoalsPercentage_last_10_1,xGoalsPercentage_last_3_2,xGoalsPercentage_last_5_2,xGoalsPercentage_last_10_2,teams
2021-10-14,team 1,1,0,0.44,78.84124999999999,14.830833333333334,-2.975,0.45,135.57124999999996,28.82125,-5.142083333333332,0.13879957687085243,0.38484422332979407,0.46715597681878496,41.116257160415095,16.847018560775428,51.36671159960021,0.40716666666666645,0.41068,0.472,0.5106333333333333,0.46021999999999996,0.48272999999999994,"('BUF', 'MTL')"
2021-10-14,team 2,1,0,0.46,94.91291666666667,19.57333333333333,-5.185833333333332,0.51,93.91625,24.069583333333334,-4.0912500000000005,0.7313169865446478,0.519257102778361,24.452855250166746,52.06327878121516,10.451632978547861,46.149182452608876,0.310366666666666,0.31674,0.39399,0.7248,0.60844,0.56652,"('NYR', 'DAL')"
2021-10-15,team 1,1,0,0.51,84.26291666666667,14.530833333333332,-1.4687499999999991,0.47,118.05083333333332,22.09041666666667,-6.815,0.10979016944337322,0.0,48.790858777755915,84.7926275337852,24.150787142837697,55.4663936388955,0.5,0.5,0.5,0.25819999999999976,0.34704,0.363,"('NJD', 'CHI')"
2021-10-15,team 2,1,0,0.46,106.3929166666667,17.060833333333335,-6.26125,0.49,91.76458333333332,14.267083333333336,-4.400000000000002,0.8638908054986321,0.9872545251017046,19.18028657646706,50.55386269410498,26.483871287931272,52.48394285526807,0.44800000000000023,0.51086,0.54912,0.3568,0.38854,0.42130999999999996,"('PHI', 'VAN')"
2021-10-15,team 2,1,0,0.49,109.32916666666668,18.48375,-6.204583333333336,0.53,106.16958333333332,15.924166666666666,-5.120416666666667,0.7610840661372933,0.9329438581002373,21.571248630063174,47.59627378675495,32.160992371369524,60.942915291240894,0.3744666666666669,0.44189999999999996,0.49489,0.6638999999999996,0.60226,0.57318,"('ANA', 'MIN')"
2021-10-16,team 1,1,0,0.45,85.79041666666666,12.612916666666665,-0.20791666666666675,0.48,88.58541666666665,15.04875,-2.7625,0.7394854606267621,0.6990198153786804,-10.034738115045608,22.26857506675038,23.99790783014084,54.36205818377148,0.44316666666666654,0.4525,0.44987000000000005,0.5,0.5,0.5,"('CBJ', 'SEA')"
2021-10-16,team 2,1,0,0.53,100.65083333333332,22.388333333333332,-5.9350000000000005,0.53,106.16958333333332,15.924166666666666,-5.120416666666667,0.6517379114181934,0.9329438581002373,39.65473175547254,70.28955769759142,32.160992371369524,60.942915291240894,0.5,0.5,0.5,0.6676999999999996,0.6772400000000001,0.61009,"('LAK', 'MIN')"
2021-10-16,team 1,1,0,0.47,74.81916666666666,12.599583333333332,-3.886666666666667,0.49,122.57,33.13791666666667,-8.783749999999998,0.5048473574203344,1.325339263177321,24.06151680240091,59.93232060156512,28.28885689539015,62.04338278632423,0.5,0.5,0.5,0.5243999999999994,0.52654,0.49234,"('SJS', 'WPG')"
2021-10-16,team 1,1,0,0.52,131.65791666666667,24.43083333333333,-4.186666666666667,0.56,117.83708333333334,18.535,-3.7008333333333336,0.48693270345825174,0.8976749462547726,46.38254579714566,76.01134380581003,45.79769716164441,74.6732131311742,0.5330666666666666,0.49960000000000004,0.5056999999999999,0.6403666666666665,0.63448,0.5850500000000001,"('EDM', 'CGY')"
2021-10-16,team 2,1,0,0.53,96.8925,20.055833333333332,-3.465833333333334,0.47,90.63708333333332,21.136666666666663,-3.799999999999998,0.6812850128581559,0.4988293915357487,44.611707694727826,73.56685897992186,20.723201324787475,54.30153783307527,0.7667333333333334,0.7030000000000001,0.65709,0.38140000000000024,0.39056,0.4178800000000001,"('COL', 'STL')"
2021-10-16,team 2,1,0,0.5,116.59833333333333,20.975416666666668,-3.71875,0.55,137.21458333333334,18.035416666666666,-2.4054166666666648,1.074831381709377,0.6756583728499508,16.927357026977738,43.80271017053571,40.52828797945408,71.06538531527687,0.5867666666666665,0.5654600000000001,0.52928,0.46119999999999983,0.48460000000000003,0.52731,"('NSH', 'CAR')"
2021-10-16,team 2,1,0,0.5,103.32708333333335,18.54625,-0.37791666666666757,0.52,100.96249999999999,15.132500000000002,-2.271250000000001,0.5218936777717755,0.9104036076764562,15.664744090397424,47.94898269623505,21.251611402891044,45.89273947980203,0.6162333333333336,0.6228400000000001,0.5991299999999999,0.5,0.5,0.5,"('WSH', 'TBL')"
2021-10-16,team 1,1,0,0.56,114.50666666666666,17.3925,-1.3691666666666658,0.51,93.91625,24.069583333333334,-4.0912500000000005,0.4349467610714599,0.519257102778361,43.58719205555702,59.11382219168228,10.451632978547861,46.149182452608876,0.5841666666666664,0.6299399999999999,0.60057,0.6203666666666666,0.59718,0.52641,"('BOS', 'DAL')"
2021-10-16,team 1,1,0,0.47,88.79583333333333,15.4975,-1.7937500000000002,0.49,91.76458333333332,14.267083333333336,-4.400000000000002,0.8342533420696618,0.9872545251017046,19.522768704490616,41.73973156373458,26.483871287931272,52.48394285526807,0.4989666666666664,0.40612000000000004,0.40867000000000003,0.4029666666666667,0.40020000000000006,0.42805,"('DET', 'VAN')"
2021-10-16,team 2,1,0,0.45,135.57124999999996,28.82125,-5.142083333333332,0.46,94.91291666666667,19.57333333333333,-5.185833333333332,0.38484422332979407,0.7313169865446478,16.847018560775428,51.36671159960021,24.452855250166746,52.06327878121516,0.4155333333333333,0.43842,0.46563,0.4441999999999993,0.37828,0.41211000000000003,"('MTL', 'NYR')"
2021-10-16,team 1,1,0,0.55,143.93625,20.860833333333332,-3.5691666666666677,0.47,113.48083333333332,17.73166666666667,-3.7529166666666685,0.49247512758324963,0.42412588423634784,58.50577530384,88.56445993410912,8.254811996206328,38.18346542879844,0.5331333333333331,0.54966,0.5743799999999999,0.4241333333333331,0.48385999999999996,0.51789,"('TOR', 'OTT')"
2021-10-16,team 1,1,0,0.56,122.3125,18.44,-3.9995833333333337,0.49,109.62666666666667,18.179583333333333,-3.362083333333334,0.603352695156282,0.7660750361905567,54.07708116413441,85.23586071903307,18.205779477763112,37.69371775666192,0.49169999999999986,0.5263199999999999,0.56646,0.4621666666666668,0.5268200000000001,0.48771000000000003,"('FLA', 'NYI')"
2021-10-16,team 1,1,0,0.44,78.84124999999999,14.830833333333334,-2.975,0.42,87.50708333333334,12.212083333333334,-4.346666666666667,0.13879957687085243,0.7406312554527685,0.46715597681878496,41.116257160415095,-7.241532521820525,26.88840101775873,0.5094666666666664,0.49228000000000005,0.48292,0.5870666666666671,0.56106,0.5163099999999999,"('BUF', 'ARI')"
2021-10-16,team 1,1,0,0.54,96.06958333333331,16.368333333333332,-4.604583333333334,0.47,118.05083333333332,22.09041666666667,-6.815,0.9005394972786915,0.0,24.072525854327896,58.68308784930262,24.150787142837697,55.4663936388955,0.5387999999999998,0.54102,0.50998,0.26626666666666643,0.31629999999999997,0.34689000000000003,"('PIT', 'CHI')"
2021-10-17,team 1,1,0,0.47,113.48083333333332,17.73166666666667,-3.7529166666666685,0.51,93.91625,24.069583333333334,-4.0912500000000005,0.42412588423634784,0.519257102778361,8.254811996206328,38.18346542879844,10.451632978547861,46.149182452608876,0.4822333333333331,0.44223999999999997,0.49912999999999996,0.5432,0.6027199999999999,0.52138,"('OTT', 'DAL')"
2021-10-18,team 2,1,0,0.55,143.93625,20.860833333333332,-3.5691666666666677,0.46,94.91291666666667,19.57333333333333,-5.185833333333332,0.49247512758324963,0.7313169865446478,58.50577530384,88.56445993410912,24.452855250166746,52.06327878121516,0.5517999999999998,0.53734,0.58138,0.4470999999999994,0.38344,0.40035,"('TOR', 'NYR')"
2021-10-18,team 1,1,0,0.46,106.3929166666667,17.060833333333335,-6.26125,0.48,88.58541666666665,15.04875,-2.7625,0.8638908054986321,0.6990198153786804,19.18028657646706,50.55386269410498,23.99790783014084,54.36205818377148,0.4738666666666669,0.48118,0.54184,0.4157,0.5,0.5,"('PHI', 'SEA')"
2021-10-18,team 2,1,0,0.56,117.83708333333334,18.535,-3.7008333333333336,0.49,109.32916666666668,18.48375,-6.204583333333336,0.8976749462547726,0.7610840661372933,45.79769716164441,74.6732131311742,21.571248630063174,47.59627378675495,0.6279666666666666,0.5923200000000001,0.59501,0.33823333333333355,0.39675999999999995,0.47573,"('CGY', 'ANA')"
2021-10-18,team 2,1,0,0.42,87.50708333333334,12.212083333333334,-4.346666666666667,0.47,90.63708333333332,21.136666666666663,-3.799999999999998,0.7406312554527685,0.4988293915357487,-7.241532521820525,26.88840101775873,20.723201324787475,54.30153783307527,0.5074000000000004,0.5306599999999999,0.49752,0.3805666666666669,0.37246,0.41703,"('ARI', 'STL')"
2021-10-19,team 2,1,0,0.47,118.05083333333332,22.09041666666667,-6.815,0.49,109.62666666666667,18.179583333333333,-3.362083333333334,0.0,0.7660750361905567,24.150787142837697,55.4663936388955,18.205779477763112,37.69371775666192,0.31596666666666645,0.29169999999999996,0.34761000000000003,0.3806000000000001,0.47168,0.46820000000000006,"('CHI', 'NYI')"
2021-10-19,team 1,1,0,0.52,131.65791666666667,24.43083333333333,-4.186666666666667,0.49,109.32916666666668,18.48375,-6.204583333333336,0.48693270345825174,0.7610840661372933,46.38254579714566,76.01134380581003,21.571248630063174,47.59627378675495,0.5280333333333332,0.49028,0.5071599999999999,0.36256666666666687,0.34092,0.45647000000000004,"('EDM', 'ANA')"
2021-10-19,team 1,1,0,0.53,106.16958333333332,15.924166666666666,-5.120416666666667,0.49,122.57,33.13791666666667,-8.783749999999998,0.9329438581002373,1.325339263177321,32.160992371369524,60.942915291240894,28.28885689539015,62.04338278632423,0.6588333333333329,0.66002,0.60594,0.4460333333333328,0.50746,0.48041999999999996,"('MIN', 'WPG')"
2021-10-19,team 1,1,0,0.5,116.59833333333333,20.975416666666668,-3.71875,0.53,100.65083333333332,22.388333333333332,-5.9350000000000005,1.074831381709377,0.6517379114181934,16.927357026977738,43.80271017053571,39.65473175547254,70.28955769759142,0.5903333333333333,0.56938,0.5122099999999999,0.5,0.5,0.5,"('NSH', 'LAK')"
2021-10-19,team 1,1,0,0.47,88.79583333333333,15.4975,-1.7937500000000002,0.45,85.79041666666666,12.612916666666665,-0.20791666666666675,0.8342533420696618,0.7394854606267621,19.522768704490616,41.73973156373458,-10.034738115045608,22.26857506675038,0.5075666666666664,0.45664,0.41527000000000003,0.4739999999999999,0.46668000000000004,0.48294,"('DET', 'CBJ')"
2021-10-19,team 2,1,0,0.54,96.06958333333331,16.368333333333332,-4.604583333333334,0.51,93.91625,24.069583333333334,-4.0912500000000005,0.9005394972786915,0.519257102778361,24.072525854327896,58.68308784930262,10.451632978547861,46.149182452608876,0.5889999999999999,0.58564,0.5124799999999999,0.4489666666666667,0.56726,0.52927,"('PIT', 'DAL')"
2021-10-19,team 1,1,0,0.51,84.26291666666667,14.530833333333332,-1.4687499999999991,0.48,88.58541666666665,15.04875,-2.7625,0.10979016944337322,0.6990198153786804,48.790858777755915,84.7926275337852,23.99790783014084,54.36205818377148,0.5,0.5,0.5,0.3912333333333333,0.5,0.5,"('NJD', 'SEA')"
2021-10-19,team 2,1,0,0.52,100.96249999999999,15.132500000000002,-2.271250000000001,0.56,122.3125,18.44,-3.9995833333333337,0.9104036076764562,0.603352695156282,21.251611402891044,45.89273947980203,54.07708116413441,85.23586071903307,0.5104333333333333,0.5,0.5,0.5430999999999999,0.5410999999999999,0.5816600000000001,"('TBL', 'FLA')"
2021-10-19,team 2,1,0,0.45,135.57124999999996,28.82125,-5.142083333333332,0.47,74.81916666666666,12.599583333333332,-3.886666666666667,0.38484422332979407,0.5048473574203344,16.847018560775428,51.36671159960021,24.06151680240091,59.93232060156512,0.45059999999999995,0.4969,0.45598,0.5,0.5,0.5,"('MTL', 'SJS')"
2021-10-19,team 1,1,0,0.44,78.84124999999999,14.830833333333334,-2.975,0.49,91.76458333333332,14.267083333333336,-4.400000000000002,0.13879957687085243,0.9872545251017046,0.46715597681878496,41.116257160415095,26.483871287931272,52.48394285526807,0.6094666666666665,0.50812,0.50213,0.4713666666666667,0.41646,0.4267,"('BUF', 'VAN')"
2021-10-19,team 1,1,0,0.5,103.32708333333335,18.54625,-0.37791666666666757,0.53,96.8925,20.055833333333332,-3.465833333333334,0.5218936777717755,0.6812850128581559,15.664744090397424,47.94898269623505,44.611707694727826,73.56685897992186,0.5171666666666669,0.54908,0.58272,0.6977000000000001,0.69824,0.6402,"('WSH', 'COL')"
2021-10-20,team 1,1,0,0.46,106.3929166666667,17.060833333333335,-6.26125,0.56,114.50666666666666,17.3925,-1.3691666666666658,0.8638908054986321,0.4349467610714599,19.18028657646706,50.55386269410498,43.58719205555702,59.11382219168228,0.5269333333333336,0.47738,0.54704,0.5446999999999996,0.6116399999999999,0.6154499999999999,"('PHI', 'BOS')"
2021-10-20,team 2,1,0,0.52,93.96791666666668,13.30125,-2.4870833333333344,0.47,90.63708333333332,21.136666666666663,-3.799999999999998,0.5335600751345447,0.4988293915357487,31.129182231132987,59.17407233808317,20.723201324787475,54.30153783307527,0.5177333333333333,0.5288200000000001,0.5047300000000001,0.40370000000000017,0.40468000000000004,0.41782,"('VGK', 'STL')"
2021-10-21,team 1,1,0,0.56,122.3125,18.44,-3.9995833333333337,0.53,96.8925,20.055833333333332,-3.465833333333334,0.603352695156282,0.6812850128581559,54.07708116413441,85.23586071903307,44.611707694727826,73.56685897992186,0.5684666666666666,0.5283599999999999,0.56822,0.5638333333333333,0.65114,0.59846,"('FLA', 'COL')"
2021-10-21,team 1,1,0,0.49,122.57,33.13791666666667,-8.783749999999998,0.49,109.32916666666668,18.48375,-6.204583333333336,1.325339263177321,0.7610840661372933,28.28885689539015,62.04338278632423,21.571248630063174,47.59627378675495,0.40016666666666606,0.45603999999999995,0.47029,0.3625000000000002,0.37076,0.4486800000000001,"('WPG', 'ANA')"
2021-10-21,team 2,1,0,0.5,116.59833333333333,20.975416666666668,-3.71875,0.46,94.91291666666667,19.57333333333333,-5.185833333333332,1.074831381709377,0.7313169865446478,16.927357026977738,43.80271017053571,24.452855250166746,52.06327878121516,0.5854999999999999,0.57272,0.52315,0.463566666666666,0.41899999999999993,0.39238999999999996,"('NSH', 'NYR')"
2021-10-21,team 2,1,0,0.47,88.79583333333333,15.4975,-1.7937500000000002,0.56,117.83708333333334,18.535,-3.7008333333333336,0.8342533420696618,0.8976749462547726,19.522768704490616,41.73973156373458,45.79769716164441,74.6732131311742,0.5513999999999997,0.5292000000000001,0.42442,0.6441666666666666,0.62808,0.6061500000000001,"('DET', 'CGY')"
2021-10-21,team 2,1,0,0.47,113.48083333333332,17.73166666666667,-3.7529166666666685,0.47,74.81916666666666,12.599583333333332,-3.886666666666667,0.42412588423634784,0.5048473574203344,8.254811996206328,38.18346542879844,24.06151680240091,59.93232060156512,0.4792333333333332,0.43522,0.48286999999999997,0.5,0.5,0.5,"('OTT', 'SJS')"
2021-10-21,team 2,1,0,0.51,84.26291666666667,14.530833333333332,-1.4687499999999991,0.5,103.32708333333335,18.54625,-0.37791666666666757,0.10979016944337322,0.5218936777717755,48.790858777755915,84.7926275337852,15.664744090397424,47.94898269623505,0.5,0.5,0.5,0.5317666666666669,0.55984,0.56846,"('NJD', 'WSH')"
2021-10-21,team 2,1,0,0.47,118.05083333333332,22.09041666666667,-6.815,0.49,91.76458333333332,14.267083333333336,-4.400000000000002,0.0,0.9872545251017046,24.150787142837697,55.4663936388955,26.483871287931272,52.48394285526807,0.45473333333333316,0.36756,0.37812999999999997,0.46849999999999997,0.4189,0.42475000000000007,"('CHI', 'VAN')"
2021-10-21,team 2,1,0,0.45,135.57124999999996,28.82125,-5.142083333333332,0.55,137.21458333333334,18.035416666666666,-2.4054166666666648,0.38484422332979407,0.6756583728499508,16.847018560775428,51.36671159960021,40.52828797945408,71.06538531527687,0.4517333333333333,0.4582800000000001,0.44203000000000003,0.45763333333333317,0.48434,0.5310699999999999,"('MTL', 'CAR')"
2021-10-21,team 1,1,0,0.45,85.79041666666666,12.612916666666665,-0.20791666666666675,0.49,109.62666666666667,18.179583333333333,-3.362083333333334,0.7394854606267621,0.7660750361905567,-10.034738115045608,22.26857506675038,18.205779477763112,37.69371775666192,0.4301666666666666,0.45974000000000004,0.4774,0.3902000000000001,0.40956000000000004,0.47956000000000004,"('CBJ', 'NYI')"
2021-10-21,team 2,1,0,0.42,87.50708333333334,12.212083333333334,-4.346666666666667,0.52,131.65791666666667,24.43083333333333,-4.186666666666667,0.7406312554527685,0.48693270345825174,-7.241532521820525,26.88840101775873,46.38254579714566,76.01134380581003,0.5210666666666671,0.5291399999999999,0.50722,0.5131333333333332,0.50816,0.51215,"('ARI', 'EDM')"
2021-10-22,team 2,1,0,0.52,93.96791666666668,13.30125,-2.4870833333333344,0.52,131.65791666666667,24.43083333333333,-4.186666666666667,0.5335600751345447,0.48693270345825174,31.129182231132987,59.17407233808317,46.38254579714566,76.01134380581003,0.4592333333333333,0.49832,0.5130600000000001,0.4985333333333333,0.52636,0.5088800000000001,"('VGK', 'EDM')"
2021-10-22,team 1,1,0,0.51,93.91625,24.069583333333334,-4.0912500000000005,0.53,100.65083333333332,22.388333333333332,-5.9350000000000005,0.519257102778361,0.6517379114181934,10.451632978547861,46.149182452608876,39.65473175547254,70.28955769759142,0.5062666666666668,0.5361800000000001,0.53728,0.48479999999999995,0.5,0.5,"('DAL', 'LAK')"
2021-10-22,team 2,1,0,0.44,78.84124999999999,14.830833333333334,-2.975,0.56,114.50666666666666,17.3925,-1.3691666666666658,0.13879957687085243,0.4349467610714599,0.46715597681878496,41.116257160415095,43.58719205555702,59.11382219168228,0.6418333333333331,0.5528600000000001,0.51031,0.5251666666666663,0.5870999999999998,0.61524,"('BUF', 'BOS')"
2021-10-22,team 2,1,0,0.55,143.93625,20.860833333333332,-3.5691666666666677,0.47,74.81916666666666,12.599583333333332,-3.886666666666667,0.49247512758324963,0.5048473574203344,58.50577530384,88.56445993410912,24.06151680240091,59.93232060156512,0.5499999999999998,0.55668,0.56997,0.5539666666666667,0.5,0.5,"('TOR', 'SJS')"
2021-10-23,team 2,1,0,0.48,88.58541666666665,15.04875,-2.7625,0.49,91.76458333333332,14.267083333333336,-4.400000000000002,0.6990198153786804,0.9872545251017046,23.99790783014084,54.36205818377148,26.483871287931272,52.48394285526807,0.4097666666666666,0.41734,0.5,0.4190333333333333,0.43584000000000006,0.42313,"('SEA', 'VAN')"
2021-10-23,team 2,1,0,0.42,87.50708333333334,12.212083333333334,-4.346666666666667,0.49,109.62666666666667,18.179583333333333,-3.362083333333334,0.7406312554527685,0.7660750361905567,-7.241532521820525,26.88840101775873,18.205779477763112,37.69371775666192,0.4435000000000004,0.49643999999999994,0.5222100000000001,0.39676666666666677,0.3981,0.48623000000000005,"('ARI', 'NYI')"
2021-10-23,team 1,1,0,0.47,90.63708333333332,21.136666666666663,-3.799999999999998,0.53,100.65083333333332,22.388333333333332,-5.9350000000000005,0.4988293915357487,0.6517379114181934,20.723201324787475,54.30153783307527,39.65473175547254,70.28955769759142,0.4522000000000002,0.42102000000000006,0.42233,0.5187666666666666,0.5,0.5,"('STL', 'LAK')"
2021-10-23,team 1,1,0,0.49,122.57,33.13791666666667,-8.783749999999998,0.5,116.59833333333333,20.975416666666668,-3.71875,1.325339263177321,1.074831381709377,28.28885689539015,62.04338278632423,16.927357026977738,43.80271017053571,0.3450333333333328,0.3992,0.47697,0.5268666666666666,0.5742799999999999,0.5322899999999999,"('WPG', 'NSH')"
2021-10-23,team 2,1,0,0.45,85.79041666666666,12.612916666666665,-0.20791666666666675,0.55,137.21458333333334,18.035416666666666,-2.4054166666666648,0.7394854606267621,0.6756583728499508,-10.034738115045608,22.26857506675038,40.52828797945408,71.06538531527687,0.4800666666666665,0.45038,0.48023,0.4920666666666665,0.47382,0.52052,"('CBJ', 'CAR')"
2021-10-23,team 2,1,0,0.46,106.3929166666667,17.060833333333335,-6.26125,0.56,122.3125,18.44,-3.9995833333333337,0.8638908054986321,0.603352695156282,19.18028657646706,50.55386269410498,54.07708116413441,85.23586071903307,0.4641333333333335,0.4667800000000001,0.51908,0.5605999999999999,0.53054,0.5583199999999999,"('PHI', 'FLA')"
2021-10-23,team 1,1,0,0.54,96.06958333333331,16.368333333333332,-4.604583333333334,0.55,143.93625,20.860833333333332,-3.5691666666666677,0.9005394972786915,0.49247512758324963,24.072525854327896,58.68308784930262,58.50577530384,88.56445993410912,0.5196666666666665,0.5428200000000001,0.5233800000000001,0.5921333333333333,0.56864,0.57218,"('PIT', 'TOR')"
2021-10-23,team 2,1,0,0.52,100.96249999999999,15.132500000000002,-2.271250000000001,0.53,96.8925,20.055833333333332,-3.465833333333334,0.9104036076764562,0.6812850128581559,21.251611402891044,45.89273947980203,44.611707694727826,73.56685897992186,0.5624666666666668,0.5,0.5,0.48013333333333347,0.58534,0.59412,"('TBL', 'COL')"
2021-10-23,team 1,1,0,0.45,135.57124999999996,28.82125,-5.142083333333332,0.47,88.79583333333333,15.4975,-1.7937500000000002,0.38484422332979407,0.8342533420696618,16.847018560775428,51.36671159960021,19.522768704490616,41.73973156373458,0.5263666666666666,0.45774,0.45710999999999996,0.5863666666666664,0.55476,0.46270000000000006,"('MTL', 'DET')"
2021-10-23,team 1,1,0,0.53,106.16958333333332,15.924166666666666,-5.120416666666667,0.49,109.32916666666668,18.48375,-6.204583333333336,0.9329438581002373,0.7610840661372933,32.160992371369524,60.942915291240894,21.571248630063174,47.59627378675495,0.659533333333333,0.6460199999999999,0.62077,0.5036666666666668,0.45317999999999997,0.45560999999999996,"('MIN', 'ANA')"
2021-10-23,team 2,1,0,0.5,103.32708333333335,18.54625,-0.37791666666666757,0.56,117.83708333333334,18.535,-3.7008333333333336,0.5218936777717755,0.8976749462547726,15.664744090397424,47.94898269623505,45.79769716164441,74.6732131311742,0.49653333333333355,0.5483800000000001,0.57206,0.5364333333333332,0.58822,0.58848,"('WSH', 'CGY')"
